point_id,name,point_type,lon,lat,nearest_station,connector_distance_m,connector_time_min
District:WOŁKOWYSKI,WOŁKOWYSKI,District,24.381201293170374,53.04754164268685,Andrzejewicze,8951.792620363127,134.2768893054469
District:WOŁOŻYŃSKI,WOŁOŻYŃSKI,District,26.358256155285595,54.016064222311044,Lubcz,34989.22305674659,524.8383458511988
District:WRZESIŃSKI,WRZESIŃSKI,District,17.6269941612718,52.284638889086274,Września,6163.568466377884,92.45352699566826
District:WYRZYSKI,WYRZYSKI,District,17.34905530880152,53.202583904703964,Radzicz Rozgraniczenie,2058.7793201119644,30.881689801679464
District:WYSOKOMAZOWIECKI,WYSOKOMAZOWIECKI,District,22.628359459293243,52.94981244304511,Łapy,17713.670929296513,265.7050639394477
District:WĄBRZESKI,WĄBRZESKI,District,18.940996561239633,53.219950802918824,Wąbrzeźno,5739.681298537771,86.09521947806657
District:WĄGROWIECKI,WĄGROWIECKI,District,17.266877165449536,52.81186245127136,Wągrowiec,4380.565329646646,65.70847994469969
District:WĘGROWSKI,WĘGROWSKI,District,21.896894068440897,52.44660286913983,Sokołów Podlaski,24568.683229380295,368.53024844070444
District:WŁOCŁAWSKI,WŁOCŁAWSKI,District,19.04587176115696,52.51376913200544,Jerzmanowo,8778.038440613314,131.6705766091997
District:WŁODAWSKI,WŁODAWSKI,District,23.259249625293275,51.5601939824503,Włodawa,18831.31288753636,282.4696933130454
District:WŁODZIMIERSKI,WŁODZIMIERSKI,District,24.28576633878208,50.86212198376485,Włodzimierz Wołyński,4130.7726757870805,61.9615901368062
District:WŁOSZCZOWSKI,WŁOSZCZOWSKI,District,19.876510285931552,50.76981681751156,Włoszczowa,11144.965198699856,167.1744779804978
District:ZALESZCZYCKI,ZALESZCZYCKI,District,25.73150252917906,48.76569043935611,Zaleszczyki,13387.649998914674,200.8147499837201
District:ZAMOJSKI,ZAMOJSKI,District,23.112881968017902,50.692354148868915,Zawada,2774.0080940936323,41.610121411404485
District:ZBARASKI,ZBARASKI,District,25.914394638917546,49.65652858738532,Zbaraż,9942.158250741917,149.13237376112875
District:ZBOROWSKI,ZBOROWSKI,District,25.224304636362575,49.72342107419625,Złoczów,25165.719763084962,377.48579644627443
District:ZDOŁBUNOWSKI,ZDOŁBUNOWSKI,District,26.330131394462782,50.38699066541095,Mohylany,16435.946714251026,246.53920071376535
District:ZŁOCZOWSKI,ZŁOCZOWSKI,District,24.837289410420695,49.85092166517273,Złoczów,6707.782547431482,100.61673821147222
District:ŁASKI,ŁASKI,District,19.11935604288984,51.53321627720546,Zduńska Wola Karsznice,10630.02889772451,159.45043346586766
District:ŁAŃCUCKI,ŁAŃCUCKI,District,22.334998153509932,50.185689402002644,Leżajsk,10598.368567345738,158.97552851018605
District:ŁOMŻYŃSKI,ŁOMŻYŃSKI,District,22.15636061196906,53.171637519443,Łomża,7068.308651369177,106.02462977053764
District:ŁOWICKI,ŁOWICKI,District,19.88525533175227,52.09504943737443,Łowicz Przedmieście,4216.36985143245,63.24554777148674
District:ŁUCKI,ŁUCKI,District,25.471042390590046,50.91325575795217,Kiwierce,9077.231560295351,136.15847340443025
District:ŁUKOWSKI,ŁUKOWSKI,District,22.267864533131398,51.849399890955674,Łuków,13233.256793595525,198.49885190393286
District:ŁUNINIECKI,ŁUNINIECKI,District,26.843528398887454,52.501314337487266,Dziatłowicze,16129.449913299872,241.94174869949805
District:ŁÓDZKI,ŁÓDZKI,District,19.44320226749462,51.73996491099628,Łódź Kaliska,2170.709707947415,32.56064561921122
District:ŁÓDŹ (MIASTO),ŁÓDŹ (MIASTO),District,19.458051227273767,51.76425234212019,Łódź Fabryczna,1042.9045288183086,15.643567932274628
District:ŁĘCZYCKI,ŁĘCZYCKI,District,19.19994144565728,52.02959928719839,Łęczyca,2189.8444945517413,32.84766741827612
District:ŚNIATYŃSKI,ŚNIATYŃSKI,District,25.415719101841223,48.469539589707516,Śniatyn,10245.283824251777,153.67925736377666
District:ŚREDZKI,ŚREDZKI,District,17.29342040552617,52.265902621410305,Środa Wielkopolska Miasto,4991.482031777109,74.87223047665663
District:ŚREMSKI,ŚREMSKI,District,17.03586294591824,52.13184261015159,Śrem,4928.0470535576715,73.92070580336507
District:ŚWIECKI,ŚWIECKI,District,18.39450368523908,53.512702186964944,Laskowice Pomorskie,4734.382029291137,71.01573043936705
District:ŚWIĘCIAŃSKI,ŚWIĘCIAŃSKI,District,26.23465343302582,55.10385883166343,Łyntupy,8492.828271394854,127.3924240709228
District:ŚWIĘTOCHŁOWICKI,ŚWIĘTOCHŁOWICKI,District,18.926383859554246,50.33104851084789,Bytom,1588.7346272278005,23.83101940841701
District:ŻNIŃSKI,ŻNIŃSKI,District,17.66965147153283,52.79166016156094,Biskupin,4764.901733671074,71.4735260050661
District:ŻYDACZOWSKI,ŻYDACZOWSKI,District,24.12304840067873,49.35210174828882,Chodorów,14531.698302900093,217.9754745435014
District:ŻYWIECKI,ŻYWIECKI,District,19.223138583960843,49.61523963900451,Żywiec,8334.769034096527,125.0215355114479
District:ŻÓŁKIEWSKI,ŻÓŁKIEWSKI,District,24.052265343441007,50.10816546095291,Żółkiew,8914.881604793873,133.72322407190808
City:Aleksandrów (Łódzki),Aleksandrów (Łódzki),City,19.304444,51.819444,Zgierz,8990.950125310432,134.86425187965648
City:Aleksandrów Kujawski,Aleksandrów Kujawski,City,18.693333,52.876389,Aleksandrów Kujawski,260.1995018554135,3.902992527831202
City:Andrychów,Andrychów,City,19.341111,49.855,Wadowice,11336.391902347968,170.04587853521952
City:Augustów,Augustów,City,22.9775,53.843611,Augustów,3347.348334089875,50.21022501134813
City:Baranowicze,Baranowicze,City,25.983333,53.116667,Baranowicze,1862.8208264332914,27.942312396499368
City:Baranów (Sandomierski),Baranów (Sandomierski),City,21.541389,50.499722,Ocice,10964.684323262802,164.470264848942
City:Barcin,Barcin,City,17.947222,52.863889,Barcin,1373.7923281307208,20.60688492196081
City:Barysz,Barysz,City,25.266667,49.033333,Buczacz,8413.73640725819,126.20604610887284
City:Beresteczko,Beresteczko,City,25.116667,50.35,Sienkiewiczówka,20763.370199021178,311.45055298531764
City:Bereza Kartuska,Bereza Kartuska,City,24.966667,52.55,Bereza Kartuska,4945.738829600886,74.18608244401328
City:Bereźne,Bereźne,City,26.739444,50.996667,Kostopol,25053.365065797723,375.8004759869658
City:Bełchatów,Bełchatów,City,19.362222,51.363611,Piotrków Trybunalski,23376.113516025518,350.64170274038275
City:Bełz,Bełz,City,24.0,50.366667,Krystynopol,17312.72709902653,259.69090648539793
City:Biała Krakowska (dziś część Bielska-Białej),Biała Krakowska (dziś część Bielska-Białej),City,19.050833,49.823333,Bielsko Biała,835.6583084940621,12.534874627410932
City:Biała Podlaska,Biała Podlaska,City,23.116667,52.033333,Biała Podlaska,1860.80272202286,27.9120408303429
City:Biała Rawska,Biała Rawska,City,20.471944,51.8075,Biała Rawska,590.0603724378936,8.850905586568405
City:Białystok,Białystok,City,23.145556,53.135278,Białystok,675.6835126246932,10.135252689370397
City:Biecz,Biecz,City,21.2625,49.731944,Gorlice Zagórzany,6400.376092935139,96.0056413940271
City:Bielsk Podlaski,Bielsk Podlaski,City,23.191944,52.768333,Bielsk Podlaski,751.0347836924836,11.265521755387255
City:Bielsko (dziś część Bielska-Białej),Bielsko (dziś część Bielska-Białej),City,19.042717,49.821194,Bielsko Biała,959.4415802372463,14.391623703558695
City:Bieruń Stary,Bieruń Stary,City,19.091537,50.090995,Lędziny,6296.681284023811,94.45021926035716
City:Biłgoraj,Biłgoraj,City,22.721944,50.540833,Biłgoraj,1439.7148819649462,21.595723229474192
City:Bnin (Kórnik),Bnin (Kórnik),City,17.096111,52.231389,Zaniemyśl,9598.228358447299,143.97342537670949
City:Bobrek (dziś część Cieszyna),Bobrek (dziś część Cieszyna),City,18.651944,49.755556,Cieszyn,1183.8321649539157,17.757482474308734
City:Bochnia,Bochnia,City,20.43,49.968889,Bochnia,937.2997543947359,14.05949631592104
City:Bogumin,Bogumin,City,18.354444,49.903611,Bogumin,438.69034678217133,6.58035520173257
City:Bogumin Nowy,Bogumin Nowy,City,18.357778,49.903611,Bogumin,295.43056841561514,4.431458526234227
City:Bohorodczany,Bohorodczany,City,24.533333,48.8,Chryplin,18326.495617035762,274.89743425553644
City:Bojanowo,Bojanowo,City,16.749444,51.707222,Bojanowo,912.0581534911233,13.680872302366849
City:Bolechów,Bolechów,City,23.866667,49.05,Dolina,11419.607093534807,171.29410640302208
City:Borek,Borek,City,17.243056,51.916389,Piaski Wielkopolskie,12711.720556726445,190.67580835089666
City:Borszczów,Borszczów,City,26.05,48.8,Teresin,5897.81619195316,88.4672428792974
City:Borysław,Borysław,City,23.4175,49.281944,Borysław,1853.3841752183555,27.80076262827533
City:Boćki,Boćki,City,23.044722,52.651389,Bielsk Podlaski,15648.87574769552,234.73313621543278
City:Bołszowce,Bołszowce,City,24.746389,49.185556,Halicz,5479.874196782776,82.19811295174165
City:Brańsk,Brańsk,City,22.833333,52.745556,Bielsk Podlaski,23965.85119232504,359.48776788487555
City:Brasław,Brasław,City,27.061389,55.643333,Brasław,1145.3577157689601,17.1803657365344
City:Brodnica,Brodnica,City,19.395556,53.259722,Brodnica,812.6248567093986,12.189372850640979
City:Brody,Brody,City,25.143889,50.084444,Brody,1171.6212986157805,17.574319479236706
City:Brok,Brok,City,21.859722,52.7,Małkinia,11855.351982178401,177.83027973267602
City:Brzesko,Brzesko,City,20.606389,49.968889,Bochnia,12548.22954320783,188.22344314811744
City:Brzeziny,Brzeziny,City,19.751389,51.800278,Koluszki,7722.677914237705,115.84016871356557
City:Brześć Kujawski,Brześć Kujawski,City,18.898056,52.605,Brześć Kujawski,0.0,0.0
City:Brześć nad Bugiem,Brześć nad Bugiem,City,23.679281,52.100594,Brześć nad Bugiem,84.62669012315054,1.2694003518472579
City:Brzeżany,Brzeżany,City,24.9431,49.441228,Potutory,5515.251811704412,82.72877717556618
City:Brzostek,Brzostek,City,21.4103,49.879708,Jasło,15934.820830628028,239.02231245942042
City:Brzozów,Brzozów,City,22.019444,49.695278,Krosno,19202.819970293833,288.04229955440746
City:Buczacz,Buczacz,City,25.4,49.05,Buczacz,2256.914987769253,33.853724816538794
City:Budzanów,Budzanów,City,25.705556,49.163889,Trembowla,14998.784794147352,224.98177191221026
City:Budzyń,Budzyń,City,16.988611,52.889444,Chodzież,12783.747945335077,191.75621918002614
City:Buk,Buk,City,16.5175,52.356667,Sędziny,7479.979491688167,112.1996923753225
City:Bursztyn,Bursztyn,City,24.630561,49.2635,Halicz,15904.356554640199,238.56534831960298
City:Busk,Busk,City,24.613611,49.966111,Krasne,5485.220162350495,82.27830243525743
City:Busko (dziś Busko-Zdrój),Busko (dziś Busko-Zdrój),City,20.718889,50.470556,Wiślica,13940.195879709643,209.10293819564464
City:Bydgoszcz,Bydgoszcz,City,18.011111,53.125,Bydgoszcz,801.5502371079717,12.023253556619576
City:Bóbrka (Ukraina),Bóbrka (Ukraina),City,24.293944,49.638222,Kurowice,16481.058362608066,247.215875439121
City:Będzin,Będzin,City,19.129167,50.323889,Będzin,1854.593004461762,27.818895066926427
City:Błaszki,Błaszki,City,18.433333,51.651944,Opatówek,18037.14513977327,270.55717709659905
City:Błażowa,Błażowa,City,22.099444,49.883333,Dynów,13290.590705812578,199.35886058718867
City:Błonie,Błonie,City,20.616944,52.196667,Błonie,1295.1226872462862,19.426840308694292
City:Chełm,Chełm,City,23.477778,51.132222,Chełm,1509.4365485383867,22.6415482280758
City:Chełmno,Chełmno,City,18.422778,53.349167,Chełmno,1054.3882251302696,15.815823376954041
City:Chełmża,Chełmża,City,18.603611,53.186667,Chełmża,382.7474909772793,5.74121236465919
City:Chmielnik,Chmielnik,City,20.749722,50.611667,Stawiany Pińczowskie,11743.46225132554,176.1519337698831
City:Chodecz,Chodecz,City,19.028333,52.405278,Boniewo,12355.848734921972,185.33773102382958
City:Chodorów,Chodorów,City,24.316667,49.4,Chodorów,567.9320216635043,8.518980324952564
City:Chodzież,Chodzież,City,16.912222,52.99,Chodzież,471.2818234709066,7.069227352063598
City:Chojnice,Chojnice,City,17.556389,53.694167,Chojnice,1452.193228208142,21.782898423122127
City:Chorostków,Chorostków,City,25.916667,49.216667,Kopyczyńce,12226.194444213867,183.39291666320798
City:Choroszcz,Choroszcz,City,22.985556,53.143056,Białystok,10083.917492134953,151.2587623820243
City:Chorzele,Chorzele,City,20.899167,53.261111,Chorzele,3526.3433649166914,52.89515047375037
City:Chrzanów,Chrzanów,City,19.403889,50.141111,Chrzanów,960.4162532224476,14.406243798336712
City:Chyrów,Chyrów,City,22.85,49.533333,Chyrów,189.6134197469919,2.8442012962048784
City:Chęciny,Chęciny,City,20.467222,50.802778,Kielce,11557.755191672706,173.36632787509058
City:Chorzów,Chorzów,City,18.95,50.3,Chorzów Miasto,177.49403683173344,2.662410552476002
City:Ciechanowiec,Ciechanowiec,City,22.491667,52.686111,Małkinia,30902.337053307467,463.53505579961194
City:Ciechanów,Ciechanów,City,20.610556,52.881667,Ciechanów,1345.244341304751,20.178665119571267
City:Ciechocinek,Ciechocinek,City,18.781667,52.878056,Ciechocinek,723.3815281097948,10.850722921646922
City:Cieszanów,Cieszanów,City,23.129444,50.245278,Lubaczów,9781.929480524514,146.72894220786768
City:Cieszyn,Cieszyn,City,18.633056,49.748333,Cieszyn,409.2158087357618,6.138237131036427
City:Ciężkowice,Ciężkowice,City,20.973611,49.786111,Stróże,14678.214603105505,220.17321904658257
City:Czarnków,Czarnków,City,16.564167,52.904444,Czarnków,1329.9515530791236,19.949273296186853
City:Czarny Dunajec,Czarny Dunajec,City,19.854167,49.439444,Podczerwone,4182.235061589953,62.73352592384929
City:Czeladź,Czeladź,City,19.070278,50.317222,Siemianowice Śląskie,3784.3777044558997,56.76566556683849
City:Czempiń,Czempiń,City,16.75915,52.142833,Czempiń,576.6317867989059,8.649476801983587
City:Czerniejewo,Czerniejewo,City,17.491667,52.429167,Września,12620.228123105004,189.30342184657505
City:Czersk,Czersk,City,17.973889,53.792778,Czersk,903.2356049414752,13.548534074122127
City:Czortków,Czortków,City,25.766667,49.0,Biała Czortkowska,4098.088873704136,61.47133310556204
City:Częstochowa,Częstochowa,City,19.138333,50.817778,Częstochowa,1692.519671308567,25.387795069628506
City:Dawidgródek,Dawidgródek,City,27.213889,52.055556,Mikaszewicze,25831.32127397289,387.46981910959335
City:Delatyn,Delatyn,City,24.623611,48.528611,Delatyn,2283.5965491605084,34.25394823740762
City:Dobczyce,Dobczyce,City,20.091389,49.879167,Zagórzany,10281.779081941047,154.2266862291157
City:Dobra,Dobra,City,18.615278,51.916111,Turek,13227.331693822829,198.40997540734242
City:Dobromil,Dobromil,City,22.789444,49.570556,Chyrów,6185.711163870318,92.78566745805477
City:Dobrzyń nad Drwęcą,Dobrzyń nad Drwęcą,City,19.052778,53.108889,Golub Dobrzyń,567.9667736194647,8.51950160429197
City:Dobrzyń nad Wisłą,Dobrzyń nad Wisłą,City,19.321389,52.637778,Włocławek,17068.67593650792,256.0301390476188
City:Dokszyce,Dokszyce,City,27.766667,54.883333,Królewszczyzna,16171.43725097114,242.5715587645671
City:Dolina,Dolina,City,24.0,48.966667,Dolina,2094.5850504811533,31.418775757217297
City:Dolsk,Dolsk,City,17.065833,51.986667,Piaski Wielkopolskie,11607.636560953713,174.1145484143057
City:Drohiczyn nad Bugiem,Drohiczyn nad Bugiem,City,22.659167,52.397222,Siemiatycze,14265.536241196685,213.98304361795027
City:Drohiczyn Poleski,Drohiczyn Poleski,City,25.15,52.183333,Drohiczyn,6689.205549344698,100.33808324017046
City:Drohobycz,Drohobycz,City,23.5,49.35,Drohobycz,3216.941877793316,48.25412816689974
City:Druskieniki,Druskieniki,City,23.966667,54.016667,Druskienniki,1096.9891470541368,16.45483720581205
City:Dubienka,Dubienka,City,23.8925,51.048333,Matcze,13538.187151094115,203.07280726641173
City:Dubno,Dubno,City,25.762222,50.407222,Kamienica Wołyńska,7643.9831297772935,114.6597469466594
City:Dukla,Dukla,City,21.683333,49.555556,Krosno,15681.793360633614,235.2269004095042
City:Działdowo,Działdowo,City,20.177778,53.236111,Działdowo,710.8876060394638,10.663314090591957
City:Działoszyce,Działoszyce,City,20.3525,50.365,Działoszyce,456.7546392641011,6.851319588961516
City:Dzisna,Dzisna,City,28.225833,55.562778,Zahacie,25333.940091020388,380.00910136530575
City:Dąbie,Dąbie,City,18.822222,52.090556,Dąbie,3015.791555483213,45.23687333224819
City:Dąbrowa (Tarnowska),Dąbrowa (Tarnowska),City,20.986389,50.174722,Dąbrowa Tarnowska,969.2133188737614,14.538199783106421
City:Dąbrowa Grodzieńska (dziś Dąbrowa Białostocka),Dąbrowa Grodzieńska (dziś Dąbrowa Białostocka),City,23.348611,53.653611,Kamienna Nowa,6776.022488166805,101.64033732250206
City:Dąbrowa Górnicza,Dąbrowa Górnicza,City,19.187222,50.321389,Dąbrowa Górnicza,965.1664816923081,14.47749722538462
City:Dąbrowica,Dąbrowica,City,26.566667,51.566667,Dąbrowica,2084.1554457719044,31.262331686578566
City:Dębica,Dębica,City,21.409444,50.050833,Dębica,488.69023904045093,7.330353585606764
City:Fordon (dziś część Bydgoszczy),Fordon (dziś część Bydgoszczy),City,18.167772,53.147631,Fordon,599.245829596248,8.98868744394372
City:Frysztat,Frysztat,City,18.542778,49.854167,Zebrzydowice,6140.614862658215,92.10922293987322
City:Garwolin,Garwolin,City,21.615,51.896944,Garwolin,4273.391964863936,64.10087947295904
City:Gdynia,Gdynia,City,18.539444,54.519167,Gdynia Główna,682.7559800966628,10.241339701449942
City:Gliniany (dziś Ukraina),Gliniany (dziś Ukraina),City,24.515556,49.822194,Kurowice,9604.161121604115,144.0624168240617
City:Gniew,Gniew,City,18.8225,53.835556,Gniew,229.5652713483714,3.4434790702255706
City:Gniewkowo,Gniewkowo,City,18.406389,52.895,Toruń Północny,16521.24720340633,247.81870805109492
City:Gniezno,Gniezno,City,17.603611,52.545,Gniezno Winiary,1709.1859533071342,25.63778929960701
City:Golina,Golina,City,18.092778,52.242778,Konin,10928.166324423799,163.92249486635697
City:Golub,Golub,City,19.053333,53.116667,Golub Dobrzyń,317.71142337638634,4.765671350645794
City:Goniądz,Goniądz,City,22.733333,53.489722,Grajewo,24750.65612412837,371.25984186192557
City:Gorlice,Gorlice,City,21.159167,49.654444,Gorlice,1358.4908217662446,20.377362326493667
City:Gostynin,Gostynin,City,19.461667,52.429167,Gostynin,559.3411655972867,8.3901174839593
City:Gostyń,Gostyń,City,17.0125,51.886111,Gostyń,963.5014452474096,14.452521678711143
City:Gołańcz,Gołańcz,City,17.299444,52.943889,Gołańcz,88.20135799879314,1.323020369981897
City:Grabów (nad Prosną),Grabów (nad Prosną),City,19.009528,52.128333,Dąbie,10571.319104542596,158.56978656813894
City:Grajewo,Grajewo,City,22.455,53.646667,Grajewo,775.2579023317519,11.628868534976277
City:Grodno,Grodno,City,23.833333,53.666667,Grodno,1870.04605096493,28.050690764473945
City:Grodzisk (Wielkopolski),Grodzisk (Wielkopolski),City,16.366667,52.225,Grodzisk Wielkopolski,576.720942722567,8.650814140838504
City:Grodzisk Mazowiecki,Grodzisk Mazowiecki,City,20.631667,52.106389,Grodzisk Mazowiecki,779.0600586837365,11.685900880256048
City:Grudziądz,Grudziądz,City,18.756944,53.486944,Grudziądz,593.8911132492791,8.908366698739185
City:Grybów,Grybów,City,20.948333,49.624444,Stróże,3854.336231205751,57.815043468086266
City:Grzymałów (dziś Ukraina),Grzymałów (dziś Ukraina),City,26.009167,49.328611,Grzymałów,2669.812676082932,40.04719014124397
City:Gwoździec,Gwoździec,City,25.283333,48.583333,Kołomyja,17358.774702480438,260.3816205372066
City:Gródek Jagielloński,Gródek Jagielloński,City,23.6375,49.78,Gródek Jagielloński,829.0385158967023,12.435577738450535
City:Grójec,Grójec,City,20.8675,51.865556,Grójec,4.830311862031255,0.07245467793046884
City:Góra Kalwaria,Góra Kalwaria,City,21.213889,51.984722,Góra Kalwaria,1514.2334535386137,22.713501803079208
City:Górzno,Górzno,City,19.644444,53.198333,Lidzbark,13926.61449325152,208.89921739877278
City:Gąbin,Gąbin,City,19.730556,52.399722,Płock Radziwie,14411.884677158736,216.17827015738104
City:Gąsawa,Gąsawa,City,17.75,52.76667,Biskupin,3412.307807598074,51.1846171139711
City:Gębice,Gębice,City,18.039722,52.598889,Gębice,330.4233392347626,4.956350088521438
City:Głogów (Małopolski),Głogów (Małopolski),City,21.962778,50.151111,Rzeszów,12993.571011905819,194.90356517858726
City:Głowno,Głowno,City,19.711667,51.964167,Stryków Przeładownia,9930.516350769654,148.9577452615448
City:Głębokie,Głębokie,City,27.683333,55.133333,Głębokie,780.1528669023018,11.702293003534525
City:Hajduki Wielkie,Hajduki Wielkie,City,18.937532,50.267178,Chorzów Batory,1343.358145354277,20.150372180314154
City:Halicz,Halicz,City,24.729681,49.125022,Halicz,1361.991478884966,20.42987218327449
City:Horochów,Horochów,City,24.765,50.499444,Stojanów,15230.377499938115,228.45566249907174
City:Horodenka,Horodenka,City,25.5,48.666667,Jasienów Polny,5872.918339549311,88.09377509323966
City:Hrubieszów,Hrubieszów,City,23.891944,50.8025,Hrubieszów,1327.6574738819309,19.914862108228963
City:Husiatyn,Husiatyn,City,26.166667,49.083333,Husiatyn,2782.143442636012,41.732151639540184
City:Huta Laura,Huta Laura,City,19.027611,50.299389,Siemianowice Śląskie Wąskotorowe,405.0206843581979,6.075310265372968
City:Indura,Indura,City,23.883333,53.460278,Kuźnica Białostocka,17003.41815310416,255.0512722965624
City:Inowrocław,Inowrocław,City,18.261111,52.795833,Inowrocław,1885.211108665781,28.27816662998671
City:Iłża,Iłża,City,21.236944,51.162222,Starachowice,17572.51602525213,263.587740378782
City:Jagielnica (dziś Ukraina),Jagielnica (dziś Ukraina),City,25.733333,48.95,Biała Czortkowska,8162.6336679375645,122.43950501906346
City:Janowiec (Wielkopolski),Janowiec (Wielkopolski),City,17.488056,52.756944,Janowiec Wielkopolski,53.93299717200048,0.8089949575800072
City:Janów (dziś Iwano-Frankowe),Janów (dziś Iwano-Frankowe),City,23.730556,49.920833,Janów,0.0,0.0
City:Janów Lubelski,Janów Lubelski,City,22.410556,50.706667,Kraśnik,27438.265364956216,411.5739804743432
City:Janów Podlaski,Janów Podlaski,City,23.210556,52.195556,Janów Podlaski,1115.9470575368703,16.73920586305305
City:Jaraczew (Jaraczewo),Jaraczew (Jaraczewo),City,17.296167,51.970278,Książ Wielkopolski,10957.138379070815,164.35707568606222
City:Jarocin,Jarocin,City,17.501111,51.973611,Jarocin,661.2692809170278,9.919039213755417
City:Jarosław (nad Sanem),Jarosław (nad Sanem),City,22.679722,50.018611,Jarosław,301.2560186813724,4.518840280220585
City:Jaryczów Nowy,Jaryczów Nowy,City,24.303333,49.901944,Kurowice,17752.350954610392,266.2852643191559
City:Jasło,Jasło,City,21.471389,49.747778,Jasło,1601.6027623570471,24.024041435355706
City:Jaworzno,Jaworzno,City,19.27,50.204444,Jaworzno Miasto,701.0105319008724,10.515157978513086
City:Jaworów,Jaworów,City,23.385833,49.939722,Jaworów,2855.7690056671713,42.83653508500757
City:Jazłowiec,Jazłowiec,City,25.45,48.95,Buczacz,13525.248862355571,202.87873293533355
City:Jedwabne,Jedwabne,City,22.3025,53.286111,Łomża,20310.386784256418,304.6558017638462
City:Jordanów,Jordanów,City,19.83,49.649167,Chabówka,9618.730995806616,144.28096493709924
City:Jutrosin,Jutrosin,City,17.169444,51.651389,Kobylin,8516.905134617646,127.75357701926468
City:Jędrzejów,Jędrzejów,City,20.304167,50.639444,Jędrzejów Wąskotorowy,1308.7258750280587,19.630888125420878
City:Kalisz,Kalisz,City,18.089722,51.7625,Kalisz,2523.8006844887686,37.857010267331525
City:Kamieniec Litewski (dziś Białoruś),Kamieniec Litewski (dziś Białoruś),City,23.816667,52.4,Żabinka,25729.52810823611,385.9429216235416
City:Kamień Koszyrski,Kamień Koszyrski,City,24.966667,51.616667,Kamień Koszyrski,1219.2599264927155,18.28889889739073
City:Kamień Pomorski (dziś Kamień Krajeński),Kamień Pomorski (dziś Kamień Krajeński),City,17.519444,53.533333,Sępólno Krajeńskie,8479.631002215556,127.19446503323334
City:Kamionka Strumiłowa (Kamionka Bużańska),Kamionka Strumiłowa (Kamionka Bużańska),City,24.343278,50.109111,Sapieżanka,2914.0870224051,43.7113053360765
City:Kartuzy,Kartuzy,City,18.201389,54.335,Kartuzy,275.5652632960246,4.133478949440369
City:Karwina,Karwina,City,18.542778,49.854167,Zebrzydowice,6140.614862658215,92.10922293987322
City:Katowice,Katowice,City,19.023611,50.264167,Katowice Bogucice Wąskotorowe,2589.9637920973255,38.84945688145988
City:Kazimierz Dolny,Kazimierz Dolny,City,21.945747,51.322069,Wilków Wąskotorowy,9907.925710284666,148.61888565426997
City:Kałusz,Kałusz,City,24.366667,49.016667,Stanisławów,28032.697767987407,420.4904665198111
City:Kałuszyn,Kałuszyn,City,21.811667,52.208333,Mińsk Mazowiecki,17982.57136864355,269.7385705296532
City:Kańczuga,Kańczuga,City,22.411667,49.983333,Kańczuga,158.8099489395149,2.382149234092723
City:Kcynia,Kcynia,City,17.486667,52.993611,Kcynia,210.63647329771737,3.1595470994657604
City:Kielce,Kielce,City,20.633333,50.874167,Kielce,2781.5542050015983,41.723313075023974
City:Kleck,Kleck,City,26.633333,53.066667,Hancewicze,36792.363457973246,551.8854518695987
City:Kleczew,Kleczew,City,18.176389,52.371111,Cegielnia,1927.8615722276757,28.917923583415135
City:Kleszczele,Kleszczele,City,23.325833,52.574167,Czeremcha,6551.695740886015,98.27543611329023
City:Knyszyn,Knyszyn,City,22.919444,53.3125,Białystok,24515.59353235732,367.7339029853598
City:Kobryń,Kobryń,City,24.35,52.216667,Kobryń,832.6366879431718,12.489550319147575
City:Kobylin,Kobylin,City,17.226681,51.71615,Kobylin,476.1098599535902,7.141647899303853
City:Kock,Kock,City,22.447983,51.641342,Lubartów,24458.970122729545,366.8845518409432
City:Kolbuszowa,Kolbuszowa,City,21.775,50.244167,Dęba Rozalin,20673.12430132208,310.0968645198312
City:Kolno,Kolno,City,21.933889,53.410556,Kolno,180.96759557690908,2.714513933653636
City:Komarno (dziś Ukraina),Komarno (dziś Ukraina),City,23.693417,49.627028,Gródek Jagielloński,17848.157322629057,267.72235983943585
City:Koniecpol,Koniecpol,City,19.688889,50.774167,Koniecpol,860.1073510543994,12.901610265815991
City:Konin,Konin,City,18.261389,52.2275,Konin,792.7881533006695,11.891822299510041
City:Konstantynów (Łódzki),Konstantynów (Łódzki),City,19.326389,51.747222,Łódź Kaliska,7288.431433918981,109.3264715087847
City:Kopanica,Kopanica,City,15.918056,52.095556,Wolsztyn,13550.194174114004,203.25291261171006
City:Kopyczyńce,Kopyczyńce,City,25.9,49.1,Kopyczyńce,984.9090488260728,14.77363573239109
City:Koronowo,Koronowo,City,17.937222,53.314444,Koronowo,45.2731195178725,0.6790967927680874
City:Korzec,Korzec,City,27.160833,50.617222,Šhepetovka,47267.849209841486,709.0177381476223
City:Kostopol,Kostopol,City,26.443056,50.883333,Kostopol,1366.3824763166963,20.495737144750443
City:Kostrzyn,Kostrzyn,City,17.228156,52.397919,Swarzędz,10522.804551426996,157.84206827140494
City:Kosów Huculski,Kosów Huculski,City,25.0925,48.320833,Kołomyja,23874.71409594115,358.12071143911726
City:Kosów Poleski (dziś Białoruś),Kosów Poleski (dziś Białoruś),City,25.15,52.75,Kosów Poleski,12001.074155227996,180.01611232841995
City:Kowal,Kowal,City,19.145,52.5325,Smólsk,13874.218717649039,208.11328076473558
City:Kowalewo (Pomorskie),Kowalewo (Pomorskie),City,18.897222,53.154722,Kowalewo Pomorskie,50.38161911297719,0.7557242866946579
